Best value of frequency and phase:  20.5669 1.0472
Maximum Value at best f:  0.497302
Mismatch:  0.00616920036211821


True value of frequency and phase:  21.5 1.31947
Maximum Value at true f:  0.499691

Best value of frequency and phase:  21.5702 1.0472
Maximum Value at best f:  0.495595
Mismatch:  0.008197065786656133


True value of frequency and phase:  22.5 1.3823
Maximum Value at true f:  0.500787

Best value of frequency and phase:  22.5736 1.0472
Maximum Value at best f:  0.494377
Mismatch:  0.012799853031328579


True value of frequency and phase:  23.5 1.44513
Maximum Value at true f:  0.500483

Best value of frequency and phase:  23.5769 1.309
Maximum Value at best f:  0.493732
Mismatch:  0.013488969655312988


True value of frequency and phase:  24.5 1.50796
Maximum Value at true f:  0.499521

Best value of frequency and phase:  24.5803 1.309
Maximum Value at best f:  0.494483
Mismatch:  0.010085662064257539


True value of frequency and phase:  25.5 1.5708
Maximum Value at true f:  0.499912

Best value of frequency and phase:  25.5836 1.309
Maximum Value at best f:  0.494912
Mismatch:  0.010001760309814589


True value of frequency and phase:  26.5 1.63363
Maximum Value at true f:  0.499943

Best value of frequency and phase:  26.587 1.309
Maximum Value at best f:  0.493841
Mismatch:  0.012205391414621403


True value of frequency and phase:  27.5 1.69646
Maximum Value at true f:  0.500065

Best value of frequency and phase:  27.5903 1.309
Maximum Value at best f:  0.491662
Mismatch:  0.016803815503984465


True value of frequency and phase:  28.5 1.75929
Maximum Value at true f:  0.498735

Best value of frequency and phase:  28.5936 1.5708
Maximum Value at best f:  0.489513
Mismatch:  0.018490781677644508


True value of frequency and phase:  29.5 1.82212
Maximum Value at true f:  0.499599

Best value of frequency and phase:  29.597 1.5708
Maximum Value at best f:  0.492038
Mismatch:  0.015134137578337925


True value of frequency and phase:  30.5 1.88496
Maximum Value at true f:  0.500377

Best value of frequency and phase:  30.6003 1.5708
Maximum Value at best f:  0.492647
Mismatch:  0.015448351942635163


True value of frequency and phase:  31.5 1.94779
Maximum Value at true f:  0.500399

Best value of frequency and phase:  31.6037 1.5708
Maximum Value at best f:  0.491503
Mismatch:  0.017777813304982626


True value of frequency and phase:  32.5 2.01062
Maximum Value at true f:  0.50071

Best value of frequency and phase:  32.607 1.5708
Maximum Value at best f:  0.48959
Mismatch:  0.02220846398114673


True value of frequency and phase:  33.5 2.07345
Maximum Value at true f:  0.500309

Best value of frequency and phase:  33.6104 1.8326
Maximum Value at best f:  0.48783
Mismatch:  0.024942585482172097


True value of frequency and phase:  34.5 2.13628
Maximum Value at true f:  0.500623

Best value of frequency and phase:  34.6137 1.8326
Maximum Value at best f:  0.4897
Mismatch:  0.021818813758057498


True value of frequency and phase:  35.5 2.19911
Maximum Value at true f:  0.50002

Best value of frequency and phase:  35.6171 1.8326
Maximum Value at best f:  0.489271
Mismatch:  0.021497140114395408


True value of frequency and phase:  36.5 2.26195
Maximum Value at true f:  0.499816

Best value of frequency and phase:  36.6204 1.8326
Maximum Value at best f:  0.487584
Mismatch:  0.02447300606623226


True value of frequency and phase:  37.5 2.32478
Maximum Value at true f:  0.499913

Best value of frequency and phase:  37.6237 1.8326
Maximum Value at best f:  0.484791
Mismatch:  0.03024926337182665


True value of frequency and phase:  38.5 2.38761
Maximum Value at true f:  0.500478

Best value of frequency and phase:  38.6271 2.0944
Maximum Value at best f:  0.484457
Mismatch:  0.03201139710436818


True value of frequency and phase:  39.5 2.45044
Maximum Value at true f:  0.501244

Best value of frequency and phase:  39.6304 2.0944
Maximum Value at best f:  0.48651
Mismatch:  0.029394865574450812


True value of frequency and phase:  40.5 2.51327
Maximum Value at true f:  0.500397

Best value of frequency and phase:  40.6338 2.0944
Maximum Value at best f:  0.485447
Mismatch:  0.02987627823508132


True value of frequency and phase:  41.5 2.57611
Maximum Value at true f:  0.499865

Best value of frequency and phase:  41.6371 2.0944
Maximum Value at best f:  0.483694
Mismatch:  0.03235073469836858


True value of frequency and phase:  42.5 2.63894
Maximum Value at true f:  0.499316

Best value of frequency and phase:  42.6405 2.0944
Maximum Value at best f:  0.480248
Mismatch:  0.0381882415143916


True value of frequency and phase:  43.5 2.70177
Maximum Value at true f:  0.500777

Best value of frequency and phase:  43.6438 2.35619
Maximum Value at best f:  0.48033
Mismatch:  0.040830549326347


True value of frequency and phase:  44.5 2.7646
Maximum Value at true f:  0.49984

Best value of frequency and phase:  44.6472 2.35619
Maximum Value at best f:  0.480932
Mismatch:  0.0378281049935979


True value of frequency and phase:  45.5 2.82743
Maximum Value at true f:  0.499674

Best value of frequency and phase:  45.6505 2.35619
Maximum Value at best f:  0.480617
Mismatch:  0.03813886654098475


True value of frequency and phase:  46.5 2.89027
Maximum Value at true f:  0.498963

Best value of frequency and phase:  46.6538 2.35619
Maximum Value at best f:  0.47866
Mismatch:  0.04069039187274415


True value of frequency and phase:  47.5 2.9531
Maximum Value at true f:  0.498115

Best value of frequency and phase:  47.6572 2.35619
Maximum Value at best f:  0.474622
Mismatch:  0.04716380755448035


True value of frequency and phase:  48.5 3.01593
Maximum Value at true f:  0.500447

Best value of frequency and phase:  48.6605 2.61799
Maximum Value at best f:  0.475904
Mismatch:  0.049042156312256835


True value of frequency and phase:  49.5 3.07876
Maximum Value at true f:  0.500723

Best value of frequency and phase:  49.3294 3.66519
Maximum Value at best f:  0.47734
Mismatch:  0.046698474006586554


True value of frequency and phase:  50.5 3.14159
Maximum Value at true f:  0.499101

Best value of frequency and phase:  50.3328 3.66519
Maximum Value at best f:  0.477236
Mismatch:  0.043808768165160994


True value of frequency and phase:  51.5 3.20442
Maximum Value at true f:  0.499061

Best value of frequency and phase:  51.3361 3.66519
Maximum Value at best f:  0.477459
Mismatch:  0.04328528977419588


True value of frequency and phase:  52.5 3.26726
Maximum Value at true f:  0.500027

Best value of frequency and phase:  52.3395 3.66519
Maximum Value at best f:  0.477509
Mismatch:  0.04503356818731785


True value of frequency and phase:  53.5 3.33009
Maximum Value at true f:  0.50004

Best value of frequency and phase:  53.3428 3.92699
Maximum Value at best f:  0.477929
Mismatch:  0.044218462522998214


True value of frequency and phase:  54.5 3.39292
Maximum Value at true f:  0.500333

Best value of frequency and phase:  54.3462 3.92699
Maximum Value at best f:  0.480985
Mismatch:  0.03867024561641952


True value of frequency and phase:  55.5 3.45575
Maximum Value at true f:  0.500358

Best value of frequency and phase:  55.3495 3.92699
Maximum Value at best f:  0.482545
Mismatch:  0.035600510034815014


True value of frequency and phase:  56.5 3.51858
Maximum Value at true f:  0.499962

Best value of frequency and phase:  56.3528 3.92699
Maximum Value at best f:  0.482091
Mismatch:  0.03574471659846157


True value of frequency and phase:  57.5 3.58142
Maximum Value at true f:  0.499389

Best value of frequency and phase:  57.3562 3.92699
Maximum Value at best f:  0.480423
Mismatch:  0.03797840961655152


True value of frequency and phase:  58.5 3.64425
Maximum Value at true f:  0.499983

Best value of frequency and phase:  58.3595 4.18879
Maximum Value at best f:  0.481761
Mismatch:  0.03644523913813069


True value of frequency and phase:  59.5 3.70708
Maximum Value at true f:  0.499891

Best value of frequency and phase:  59.3629 4.18879
Maximum Value at best f:  0.483956
Mismatch:  0.03187694917492012


True value of frequency and phase:  60.5 3.76991
Maximum Value at true f:  0.500455

Best value of frequency and phase:  60.3662 4.18879
Maximum Value at best f:  0.486144
Mismatch:  0.028595977660329064


True value of frequency and phase:  61.5 3.83274
Maximum Value at true f:  0.499623

Best value of frequency and phase:  61.3696 4.18879
Maximum Value at best f:  0.485415
Mismatch:  0.02843744183114072


True value of frequency and phase:  62.5 3.89557
Maximum Value at true f:  0.500018

Best value of frequency and phase:  62.3729 4.18879
Maximum Value at best f:  0.484468
Mismatch:  0.031098880440304066


True value of frequency and phase:  63.5 3.95841
Maximum Value at true f:  0.499984

Best value of frequency and phase:  63.3763 4.45059
Maximum Value at best f:  0.484704
Mismatch:  0.03056097795129431


True value of frequency and phase:  64.5 4.02124
Maximum Value at true f:  0.49972

Best value of frequency and phase:  64.3796 4.45059
Maximum Value at best f:  0.487097
Mismatch:  0.025260145681581636


True value of frequency and phase:  65.5 4.08407
Maximum Value at true f:  0.500411

Best value of frequency and phase:  65.3829 4.45059
Maximum Value at best f:  0.489312
Mismatch:  0.022179768230514596


True value of frequency and phase:  66.5 4.1469
Maximum Value at true f:  0.499261

Best value of frequency and phase:  66.3863 4.45059
Maximum Value at best f:  0.487827
Mismatch:  0.022901848932722513


True value of frequency and phase:  67.5 4.20973
Maximum Value at true f:  0.499956

Best value of frequency and phase:  67.3896 4.45059
Maximum Value at best f:  0.487025
Mismatch:  0.025864276056293045


True value of frequency and phase:  68.5 4.27257
Maximum Value at true f:  0.499685

Best value of frequency and phase:  68.393 4.71239
Maximum Value at best f:  0.487373
Mismatch:  0.024639522899426614


True value of frequency and phase:  69.5 4.3354
Maximum Value at true f:  0.500538

Best value of frequency and phase:  69.3963 4.71239
Maximum Value at best f:  0.490816
Mismatch:  0.019423100743599986


True value of frequency and phase:  70.5 4.39823
Maximum Value at true f:  0.500817

Best value of frequency and phase:  70.3997 4.71239
Maximum Value at best f:  0.492396
Mismatch:  0.016814525066041974


True value of frequency and phase:  71.5 4.46106
Maximum Value at true f:  0.499627

Best value of frequency and phase:  71.403 4.71239
Maximum Value at best f:  0.490868
Mismatch:  0.01753107818432542


True value of frequency and phase:  72.5 4.52389
Maximum Value at true f:  0.501363

Best value of frequency and phase:  72.4064 4.71239
Maximum Value at best f:  0.49094
Mismatch:  0.0207893282910786


True value of frequency and phase:  73.5 4.58673
Maximum Value at true f:  0.499978

Best value of frequency and phase:  73.4097 4.97419
Maximum Value at best f:  0.490128
Mismatch:  0.019700866838140874


True value of frequency and phase:  74.5 4.64956
Maximum Value at true f:  0.500285

Best value of frequency and phase:  74.413 4.97419
Maximum Value at best f:  0.493188
Mismatch:  0.014185914029003377


True value of frequency and phase:  75.5 4.71239
Maximum Value at true f:  0.500417

Best value of frequency and phase:  75.4164 4.97419
Maximum Value at best f:  0.494405
Mismatch:  0.012013980340396135


True value of frequency and phase:  76.5 4.77522
Maximum Value at true f:  0.500866

Best value of frequency and phase:  76.4197 4.97419
Maximum Value at best f:  0.494586
Mismatch:  0.012538283692644314


True value of frequency and phase:  77.5 4.83805
Maximum Value at true f:  0.499955

Best value of frequency and phase:  77.4231 4.97419
Maximum Value at best f:  0.492077
Mismatch:  0.015757418167635096


True value of frequency and phase:  78.5 4.90088
Maximum Value at true f:  0.500075

Best value of frequency and phase:  78.4264 5.23599
Maximum Value at best f:  0.492679
Mismatch:  0.014789781532770219


True value of frequency and phase:  79.5 4.96372
Maximum Value at true f:  0.500556

Best value of frequency and phase:  79.4298 5.23599
Maximum Value at best f:  0.495645
Mismatch:  0.00981109006784453


True value of frequency and phase:  80.5 5.02655
Maximum Value at true f:  0.500232

Best value of frequency and phase:  80.4331 5.23599
Maximum Value at best f:  0.496311
Mismatch:  0.007838362999568194


True value of frequency and phase:  81.5 5.08938
Maximum Value at true f:  0.499326

Best value of frequency and phase:  81.4365 5.23599
Maximum Value at best f:  0.4952
Mismatch:  0.008263138710982387


True value of frequency and phase:  82.5 5.15221
Maximum Value at true f:  0.500463

Best value of frequency and phase:  82.4398 5.23599
Maximum Value at best f:  0.494563
Mismatch:  0.011789083308856085


True value of frequency and phase:  83.5 5.21504
Maximum Value at true f:  0.499697

Best value of frequency and phase:  83.4431 5.49779
Maximum Value at best f:  0.494274
Mismatch:  0.010852576661456892


True value of frequency and phase:  84.5 5.27788
Maximum Value at true f:  0.500236

Best value of frequency and phase:  84.4465 5.49779
Maximum Value at best f:  0.497107
Mismatch:  0.00625504761752449


True value of frequency and phase:  85.5 5.34071
Maximum Value at true f:  0.499112

Best value of frequency and phase:  85.4498 5.49779
Maximum Value at best f:  0.496969
Mismatch:  0.004293625478850482


True value of frequency and phase:  86.5 5.40354
Maximum Value at true f:  0.499764

Best value of frequency and phase:  86.4532 5.49779
Maximum Value at best f:  0.497242
Mismatch:  0.005046381892253038


True value of frequency and phase:  87.5 5.46637
Maximum Value at true f:  0.50002

Best value of frequency and phase:  87.4565 5.49779
Maximum Value at best f:  0.495555
Mismatch:  0.00892964281428743


True value of frequency and phase:  88.5 5.5292
Maximum Value at true f:  0.500121

Best value of frequency and phase:  88.4599 5.75959
Maximum Value at best f:  0.496207
Mismatch:  0.007826106082328144


True value of frequency and phase:  89.5 5.59203
Maximum Value at true f:  0.500242

Best value of frequency and phase:  89.4632 5.75959
Maximum Value at best f:  0.498489
Mismatch:  0.00350430391690415


True value of frequency and phase:  90.5 5.65487
Maximum Value at true f:  0.498786

Best value of frequency and phase:  90.4666 5.75959
Maximum Value at best f:  0.497885
Mismatch:  0.0018063859049772812


True value of frequency and phase:  91.5 5.7177
Maximum Value at true f:  0.500177

Best value of frequency and phase:  91.4699 5.75959
Maximum Value at best f:  0.498859
Mismatch:  0.002635067186216089


True value of frequency and phase:  92.5 5.78053
Maximum Value at true f:  0.5008

Best value of frequency and phase:  92.4732 5.75959
Maximum Value at best f:  0.497545
Mismatch:  0.006499600638977698


True value of frequency and phase:  93.5 5.84336
Maximum Value at true f:  0.500467

Best value of frequency and phase:  93.4766 6.02139
Maximum Value at best f:  0.497345
Mismatch:  0.0062381735459081655


True value of frequency and phase:  94.5 5.90619
Maximum Value at true f:  0.499855

Best value of frequency and phase:  94.4799 6.02139
Maximum Value at best f:  0.498916
Mismatch:  0.0018785447779855469


True value of frequency and phase:  95.5 5.96903
Maximum Value at true f:  0.499333

Best value of frequency and phase:  95.4833 6.02139
Maximum Value at best f:  0.499131
Mismatch:  0.00040453965590103724


True value of frequency and phase:  96.5 6.03186
Maximum Value at true f:  0.501003

Best value of frequency and phase:  96.4866 6.02139
Maximum Value at best f:  0.500169
Mismatch:  0.001664660690654518


True value of frequency and phase:  97.5 6.09469
Maximum Value at true f:  0.499941

Best value of frequency and phase:  97.49 6.02139
Maximum Value at best f:  0.497244
Mismatch:  0.005394636567114919


True value of frequency and phase:  98.5 6.15752
Maximum Value at true f:  0.500674

Best value of frequency and phase:  98.4933 0.0
Maximum Value at best f:  0.497885
Mismatch:  0.005570490978161313


True value of frequency and phase:  99.5 6.22035
Maximum Value at true f:  0.499605

Best value of frequency and phase:  99.4967 0.0
Maximum Value at best f:  0.498862
Mismatch:  0.0014871748681458685


True value of frequency and phase:  100.5 6.28319
Maximum Value at true f:  0.500255

Best value of frequency and phase:  100.5 0.0
Maximum Value at best f:  0.500255
Mismatch:  0.0



